公司名稱,地區,資本額,公司人數,招募人數 
鎧勝控股_日冠金屬股份有限公司,台北市北投區,暫不提供,暫不提供,19
魔方數位資訊服務有限公司,台北市中山區,暫不提供,暫不提供,1
艾肯娛樂股份有限公司,台北市信義區,暫不提供,暫不提供,26
支付連國際資訊股份有限公司,台北市大安區,暫不提供,暫不提供,6
台灣谷米數位科技有限公司,台北市大安區,暫不提供,暫不提供,2
可創股份有限公司,台北市中山區,暫不提供,暫不提供,3
英屬維京群島商幫你優股份有限公司台灣分公司,台北市中正區,暫不提供,70,15
安璞資訊科技有限公司,台北市內湖區,暫不提供,55,9
掌中乾坤網路科技股份有限公司,台北市中山區,暫不提供,150,29
台灣裕成電子有限公司,台北市內湖區,暫不提供,5,1
VoiceTube_紅點子科技股份有限公司,台北市松山區,暫不提供,80,5
漢華天下教育發展有限公司,台北市大安區,暫不提供,10,3
溢騰科技有限公司,台北市內湖區,暫不提供,75,11
核桃運算股份有限公司,台北市大安區,暫不提供,暫不提供,2
倫發科技有限公司,台北市內湖區,暫不提供,70,15
勝和科技有限公司,台北市內湖區,暫不提供,50,3
新加坡商鈦坦科技股份有限公司台灣分公司,台北市南港區,暫不提供,280,20
香港商韋爾半導體有限公司台灣分公司,台北市內湖區,暫不提供,暫不提供,2
安布思沛行銷股份有限公司,台北市信義區,暫不提供,120,8
浦晶科技股份有限公司,台北市南港區,暫不提供,8,0
新騎資訊有限公司,台北市信義區,暫不提供,暫不提供,0
等等設計工作室,台北市北投區,暫不提供,暫不提供,0
蹦世界數位創意股份有限公司,台北市中山區,暫不提供,暫不提供,0
視界電商企業社,台北市松山區,暫不提供,暫不提供,0
丹麥商台灣馳風有限公司台灣分公司,台北市信義區,暫不提供,45,0
幽默科技有限公司,台北市信義區,暫不提供,暫不提供,0
創新國際資訊科技有限公司,台北市大安區,暫不提供,暫不提供,0
松泉科技有限公司,台北市松山區,暫不提供,暫不提供,0
致樂創意股份有限公司,台北市信義區,暫不提供,暫不提供,0
倫塔股份有限公司,台北市內湖區,暫不提供,暫不提供,0
杰威爾音樂有限公司,台北市松山區,暫不提供,暫不提供,0
台灣萬代南夢宮娛樂股份有限公司,台北市松山區,暫不提供,暫不提供,0
亞諾光電科技有限公司,台北市大安區,暫不提供,暫不提供,0
啟博有限公司,台北市內湖區,暫不提供,暫不提供,0
微覺視股份有限公司,台北市北投區,暫不提供,暫不提供,0
資成科技有限公司,台北市大安區,暫不提供,暫不提供,0
幸福製作所有限公司,台北市中正區,暫不提供,暫不提供,0
亞比思整合設計有限公司,台北市文山區,暫不提供,暫不提供,0
全球環視系統工程有限公司,台北市松山區,暫不提供,暫不提供,0
日商才望子股份有限公司,台北市中山區,暫不提供,暫不提供,0
新加坡商謝菲爾德能源私人有限公司台灣分公司,台北市松山區,暫不提供,暫不提供,0
歐可資訊有限公司,台北市中山區,暫不提供,暫不提供,0
寰顥科技有限公司,台北市中山區,暫不提供,7,0
亮發科技股份有限公司,台北市內湖區,暫不提供,10,0
橘子磨坊數位創意溝通股份有限公司,台北市信義區,暫不提供,40,0
登高實業股份有限公司,台北市信義區,暫不提供,15,0
銳柏股份有限公司,台北市南港區,暫不提供,暫不提供,0
沃克影像科技有限公司,台北市內湖區,暫不提供,20,0
立上實業有限公司,台北市松山區,暫不提供,12,0
Loftwork Taiwan_樂與股份有限公司,台北市中正區,暫不提供,10,4
香港商熊貓遊戲股份有限公司台灣分公司,台北市信義區,暫不提供,暫不提供,3
HARPER_哈珀國際有限公司,台北市南港區,暫不提供,暫不提供,3
韓商艾語諾有限公司台灣分公司,台北市內湖區,暫不提供,40,2
家幸福整合服務股份有限公司,台北市中山區,暫不提供,暫不提供,3
台灣易思資訊科技股份有限公司,台北市士林區,暫不提供,暫不提供,5
時刻旅行_勁取股份有限公司,台北市中山區,暫不提供,暫不提供,11
樂購蝦皮股份有限公司,台北市信義區,暫不提供,1000,46
台灣京東方有限公司,台北市內湖區,暫不提供,暫不提供,1
禾新數位有限公司,台北市內湖區,暫不提供,65,3
皆凱科技有限公司,台北市內湖區,暫不提供,60,11
麥智精密股份有限公司,台北市內湖區,暫不提供,暫不提供,4
珍艾碧絲有限公司,台北市中山區,暫不提供,暫不提供,18
塞席爾商悠福科技股份有限公司,台北市中山區,暫不提供,暫不提供,18
德昂資訊股份有限公司,台北市松山區,暫不提供,50,11
直流電通股份有限公司,台北市松山區,暫不提供,暫不提供,1
齊科技有限公司,台北市南港區,暫不提供,25,3
紅鬍子數位有限公司,台北市大安區,暫不提供,40,1
智凌國際數位整合有限公司,台北市信義區,暫不提供,10,3
亞頓支付技術顧問有限公司,台北市中山區,暫不提供,暫不提供,1
美商心環科技股份有限公司,台北市大安區,暫不提供,暫不提供,4
新加坡商耐思人工智能有限公司台灣分公司,台北市內湖區,暫不提供,暫不提供,6
建興儲存科技股份有限公司,台北市內湖區,暫不提供,1000,30
LINE Bank_連線商業銀行股份有限公司,台北市信義區,暫不提供,暫不提供,19
酷寶資訊有限公司,台北市大安區,暫不提供,暫不提供,4
新商豪華有限公司,台北市內湖區,暫不提供,暫不提供,14
星承精密科技有限公司,台北市內湖區,暫不提供,暫不提供,2
趨進股份有限公司,台北市松山區,暫不提供,暫不提供,7
模適科技有限公司,台北市士林區,暫不提供,暫不提供,3
舒果子創新多媒體有限公司,台北市中山區,暫不提供,暫不提供,2
Digital Frontier (Taiwan)_集拓聖域股份有限公司,台北市內湖區,暫不提供,20,3
磐實股份有限公司,台北市中正區,暫不提供,暫不提供,12
奇韋系統股份有限公司,台北市松山區,暫不提供,暫不提供,1
Razer_台灣雷蛇有限公司,台北市中山區,暫不提供,暫不提供,7
葛莉系統整合股份有限公司,台北市內湖區,暫不提供,暫不提供,2
金為科技股份有限公司,台北市大安區,暫不提供,16,1
日商艾鳴網路遊戲股份有限公司台灣分公司,台北市南港區,暫不提供,170,1
沛然資訊有限公司,台北市內湖區,暫不提供,暫不提供,4
數位人科技有限公司,台北市信義區,暫不提供,暫不提供,2
凱擘股份有限公司,台北市內湖區,暫不提供,1150,26
英科資訊科技股份有限公司,台北市大安區,暫不提供,17,2
台灣豐寶科技股份有限公司,台北市內湖區,暫不提供,14,10
台北智象信息技術股份有限公司,台北市信義區,暫不提供,暫不提供,4
Samsung C&T Taiwan_台灣國際三星物產股份有限公司,台北市信義區,暫不提供,暫不提供,1
網美科技股份有限公司,台北市萬華區,暫不提供,暫不提供,2
Cypress Semiconductor_新加坡商賽普拉斯半導體股份有限公司台灣分公司,台北市內湖區,暫不提供,8000,6
友宏整合行銷有限公司,台北市南港區,暫不提供,暫不提供,13
美商柏恩亞太股份有限公司台灣分公司,台北市中山區,暫不提供,6000,1
達暉資訊有限公司,台北市信義區,暫不提供,50,15
台灣卡普空股份有限公司,台北市中正區,暫不提供,62,5
鎧勝控股_日冠金屬股份有限公司,台北市北投區,暫不提供,暫不提供,19
美商網基股份有限公司台灣分公司,台北市內湖區,暫不提供,暫不提供,10
滿景資訊股份有限公司,台北市中山區,暫不提供,40,3
浩園科技股份有限公司,台北市中山區,暫不提供,暫不提供,5
廣鼎國際有限公司,台北市內湖區,暫不提供,暫不提供,3
網際威信集團_逸凡科技股份有限公司,台北市中山區,暫不提供,60,4
香港商精亞平面設計有限公司台灣分公司,台北市中山區,暫不提供,暫不提供,4
Sigmatron International Inc. Taiwan Branch_美商喜瑪慶國際股份有限公司台灣分公司,台北市信義區,暫不提供,暫不提供,1
物聯網股份有限公司,台北市大安區,暫不提供,暫不提供,8
喬立達數位媒體有限公司,台北市松山區,暫不提供,40,0
盟訊國際研發股份有限公司,台北市內湖區,暫不提供,暫不提供,2
長天國際企業有限公司,台北市中山區,暫不提供,90,10
易銘有限公司,台北市中正區,暫不提供,10,4
良升資訊有限公司,台北市中山區,暫不提供,暫不提供,3
Asurion Taiwan_香港商亞勝通訊有限公司台灣分公司,台北市信義區,暫不提供,暫不提供,1
Blizzard Entertainment_香港商動視暴雪有限公司台灣分公司,台北市信義區,暫不提供,暫不提供,2
艾肯娛樂股份有限公司,台北市信義區,暫不提供,暫不提供,26
台灣谷米數位科技有限公司,台北市大安區,暫不提供,暫不提供,2
禾米數位股份有限公司,台北市大同區,暫不提供,15,4
偉鑫企業社,台北市中正區,暫不提供,暫不提供,4
易享科技股份有限公司,台北市中正區,暫不提供,暫不提供,18
亞克瑪股份有限公司,台北市中山區,暫不提供,暫不提供,6
皇家電訊科技有限公司,台北市中山區,暫不提供,100,5
可創股份有限公司,台北市中山區,暫不提供,暫不提供,3
非常勸敗VeryBuy_非常網路科技股份有限公司,台北市中山區,暫不提供,50,10
英屬維京群島商幫你優股份有限公司台灣分公司,台北市中正區,暫不提供,70,15
美商_國家儀器股份有限公司,台北市大安區,暫不提供,暫不提供,2
foodomo_專聯科技股份有限公司,台北市中山區,暫不提供,60,5
Nogle Taiwan Limited_諾傑股份有限公司,台北市信義區,暫不提供,暫不提供,13
AVAST Software (Asia) Limited_香港商愛維士有限公司台灣分公司,台北市信義區,暫不提供,暫不提供,1
方喬科技股份有限公司,台北市內湖區,暫不提供,暫不提供,1
RINGOII_流放地創意行銷有限公司,台北市大同區,暫不提供,暫不提供,3
祥貿科技企業有限公司,台北市大安區,暫不提供,暫不提供,3
凱勝電訊有限公司,台北市大安區,暫不提供,暫不提供,2
社團法人中華民國網路拓展貿易協會,台北市信義區,暫不提供,30,9
台灣開飯喇股份有限公司,台北市信義區,暫不提供,暫不提供,1
大象科技股份有限公司,台北市內湖區,暫不提供,暫不提供,7
台灣群思科技有限公司,台北市松山區,暫不提供,10,2
溢騰科技有限公司,台北市內湖區,暫不提供,75,11
台灣裕成電子有限公司,台北市內湖區,暫不提供,5,1
訊科技有限公司,台北市松山區,暫不提供,暫不提供,7
可啟有限公司,台北市內湖區,暫不提供,暫不提供,1
集雅科技股份有限公司,台北市松山區,暫不提供,暫不提供,6
逸空間有限公司,台北市松山區,暫不提供,暫不提供,10
香港商無線工業協作有限公司台灣分公司,台北市內湖區,暫不提供,暫不提供,4
巨量移動科技有限公司,台北市中正區,暫不提供,暫不提供,11
普思科技有限公司,台北市信義區,暫不提供,50,14
吉昌科技有限公司,台北市內湖區,暫不提供,暫不提供,10
贏豐科技有限公司,台北市信義區,暫不提供,暫不提供,2
台灣雲海科技有限公司,台北市中山區,暫不提供,暫不提供,3
宙斯動力資訊有限公司,台北市內湖區,暫不提供,8,1
麒凌國際有限公司,台北市大安區,暫不提供,暫不提供,9
影納科技股份有限公司,台北市內湖區,暫不提供,暫不提供,1
佑翔科技顧問有限公司,台北市內湖區,暫不提供,暫不提供,3
